   5.0505050505050511E-002  0.17171717171717174        6.2689471048709602E-002
   5.0505050505050511E-002  0.18181818181818182        6.5770547189710454E-002
   5.0505050505050511E-002  0.19191919191919193        6.8754974530263510E-002
   5.0505050505050511E-002  0.20202020202020204        7.1643035556028606E-002
   5.0505050505050511E-002  0.21212121212121213        7.4435007049406782E-002
   5.0505050505050511E-002  0.22222222222222224        7.7131159810843813E-002
   5.0505050505050511E-002  0.23232323232323235        7.9731758386157134E-002
   5.0505050505050511E-002  0.24242424242424243        8.2237060800160661E-002
   5.0505050505050511E-002  0.25252525252525254        8.4647318296855595E-002
   5.0505050505050511E-002  0.26262626262626265        8.6962775086449118E-002
   5.0505050505050511E-002  0.27272727272727276        8.9183668099455354E-002
   5.0505050505050511E-002  0.28282828282828287        9.1310226748126389E-002
   5.0505050505050511E-002  0.29292929292929293        9.3342672695453710E-002
   5.0505050505050511E-002  0.30303030303030304        9.5281219631972211E-002
   5.0505050505050511E-002  0.31313131313131315        9.7126073060592080E-002
   5.0505050505050511E-002  0.32323232323232326        9.8877430089674700E-002
   5.0505050505050511E-002  0.33333333333333337       0.10053547923456130     
   5.0505050505050511E-002  0.34343434343434348       0.10210040022775393     
   5.0505050505050511E-002  0.35353535353535359       0.10357236383794013     
   5.0505050505050511E-002  0.36363636363636365       0.10495153169804333     
   5.0505050505050511E-002  0.37373737373737376       0.10623805614247217     
   5.0505050505050511E-002  0.38383838383838387       0.10743208005373268     
   5.0505050505050511E-002  0.39393939393939398       0.10853373671855779     
   5.0505050505050511E-002  0.40404040404040409       0.10954314969369870     
   5.0505050505050511E-002  0.41414141414141420       0.11046043268151393     
   5.0505050505050511E-002  0.42424242424242425       0.11128568941548056     
   5.0505050505050511E-002  0.43434343434343436       0.11201901355574347     
   5.0505050505050511E-002  0.44444444444444448       0.11266048859480744     
   5.0505050505050511E-002  0.45454545454545459       0.11321018777346738     
   5.0505050505050511E-002  0.46464646464646470       0.11366817400706100     
   5.0505050505050511E-002  0.47474747474747481       0.11403449982211838     
   5.0505050505050511E-002  0.48484848484848486       0.11430920730347228     
   5.0505050505050511E-002  0.49494949494949497       0.11449232805188225     
   5.0505050505050511E-002  0.50505050505050508       0.11458388315221529     
   5.0505050505050511E-002  0.51515151515151525       0.11458388315221531     
   5.0505050505050511E-002  0.52525252525252530       0.11449232805188224     
   5.0505050505050511E-002  0.53535353535353536       0.11430920730347227     
   5.0505050505050511E-002  0.54545454545454553       0.11403449982211836     
   5.0505050505050511E-002  0.55555555555555558       0.11366817400706097     
   5.0505050505050511E-002  0.56565656565656575       0.11321018777346736     
   5.0505050505050511E-002  0.57575757575757580       0.11266048859480743     
   5.0505050505050511E-002  0.58585858585858586       0.11201901355574345     
   5.0505050505050511E-002  0.59595959595959602       0.11128568941548056     
   5.0505050505050511E-002  0.60606060606060608       0.11046043268151390     
   5.0505050505050511E-002  0.61616161616161624       0.10954314969369866     
   5.0505050505050511E-002  0.62626262626262630       0.10853373671855776     
   5.0505050505050511E-002  0.63636363636363646       0.10743208005373267     
   5.0505050505050511E-002  0.64646464646464652       0.10623805614247217     
   5.0505050505050511E-002  0.65656565656565657       0.10495153169804332     
   5.0505050505050511E-002  0.66666666666666674       0.10357236383794011     
   5.0505050505050511E-002  0.67676767676767680       0.10210040022775388     
   5.0505050505050511E-002  0.68686868686868696       0.10053547923456127     
   5.0505050505050511E-002  0.69696969696969702        9.8877430089674687E-002
   5.0505050505050511E-002  0.70707070707070718        9.7126073060592080E-002
   5.0505050505050511E-002  0.71717171717171724        9.5281219631972225E-002
   5.0505050505050511E-002  0.72727272727272729        9.3342672695453710E-002
   5.0505050505050511E-002  0.73737373737373746        9.1310226748126389E-002
   5.0505050505050511E-002  0.74747474747474751        8.9183668099455354E-002
   5.0505050505050511E-002  0.75757575757575768        8.6962775086449118E-002
   5.0505050505050511E-002  0.76767676767676774        8.4647318296855595E-002
   5.0505050505050511E-002  0.77777777777777779        8.2237060800160633E-002
   5.0505050505050511E-002  0.78787878787878796        7.9731758386157106E-002
   5.0505050505050511E-002  0.79797979797979801        7.7131159810843786E-002
   5.0505050505050511E-002  0.80808080808080818        7.4435007049406754E-002
   5.0505050505050511E-002  0.81818181818181823        7.1643035556028578E-002
   5.0505050505050511E-002  0.82828282828282840        6.8754974530263482E-002
   5.0505050505050511E-002  0.83838383838383845        6.5770547189710427E-002
   5.0505050505050511E-002  0.84848484848484851        6.2689471048709589E-002
   5.0505050505050511E-002  0.85858585858585867        5.9511458202781350E-002
   5.0505050505050511E-002  0.86868686868686873        5.6236215618521865E-002
   5.0505050505050511E-002  0.87878787878787890        5.2863445428662725E-002
   5.0505050505050511E-002  0.88888888888888895        4.9392845231998120E-002
   5.0505050505050511E-002  0.89898989898989912        4.5824108397877213E-002
   5.0505050505050511E-002  0.90909090909090917        4.2156924374955169E-002
   5.0505050505050511E-002  0.91919191919191923        3.8390979003892114E-002
   5.0505050505050511E-002  0.92929292929292939        3.4525954833684896E-002
   5.0505050505050511E-002  0.93939393939393945        3.0561531441313371E-002
   5.0505050505050511E-002  0.94949494949494961        2.6497385754379224E-002
   5.0505050505050511E-002  0.95959595959595967        2.2333192376412479E-002
   5.0505050505050511E-002  0.96969696969696972        1.8068623914518189E-002
   5.0505050505050511E-002  0.97979797979797989        1.3703351309033305E-002
   5.0505050505050511E-002  0.98989898989898994        9.2370441648618792E-003
   5.0505050505050511E-002   1.0000000000000000        4.6693710841549333E-003
   5.0505050505050511E-002   1.0101010101010102        0.0000000000000000     

   6.0606060606060608E-002   1.0101010101010102E-002   0.0000000000000000     
   6.0606060606060608E-002   2.0202020202020204E-002   4.6693710841549333E-003
   6.0606060606060608E-002   3.0303030303030304E-002   9.2370441648618792E-003
   6.0606060606060608E-002   4.0404040404040407E-002   1.3703351309033308E-002
   6.0606060606060608E-002   5.0505050505050511E-002   1.8068623914518196E-002
   6.0606060606060608E-002   6.0606060606060608E-002   2.2333192376412490E-002
   6.0606060606060608E-002   7.0707070707070718E-002   2.6497385754379231E-002
   6.0606060606060608E-002   8.0808080808080815E-002   3.0561531441313378E-002
   6.0606060606060608E-002   9.0909090909090912E-002   3.4525954833684903E-002
   6.0606060606060608E-002  0.10101010101010102        3.8390979003892121E-002
   6.0606060606060608E-002  0.11111111111111112        4.2156924374955176E-002
   6.0606060606060608E-002  0.12121212121212122        4.5824108397877227E-002
   6.0606060606060608E-002  0.13131313131313133        4.9392845231998141E-002
   6.0606060606060608E-002  0.14141414141414144        5.2863445428662753E-002
   6.0606060606060608E-002  0.15151515151515152        5.6236215618521893E-002
   6.0606060606060608E-002  0.16161616161616163        5.9511458202781378E-002
   6.0606060606060608E-002  0.17171717171717174        6.2689471048709602E-002
   6.0606060606060608E-002  0.18181818181818182        6.5770547189710454E-002
   6.0606060606060608E-002  0.19191919191919193        6.8754974530263510E-002
   6.0606060606060608E-002  0.20202020202020204        7.1643035556028606E-002
   6.0606060606060608E-002  0.21212121212121213        7.4435007049406782E-002
   6.0606060606060608E-002  0.22222222222222224        7.7131159810843813E-002
   6.0606060606060608E-002  0.23232323232323235        7.9731758386157134E-002
   6.0606060606060608E-002  0.24242424242424243        8.2237060800160661E-002
   6.0606060606060608E-002  0.25252525252525254        8.4647318296855595E-002
   6.0606060606060608E-002  0.26262626262626265        8.6962775086449118E-002
   6.0606060606060608E-002  0.27272727272727276        8.9183668099455354E-002
   6.0606060606060608E-002  0.28282828282828287        9.1310226748126389E-002
   6.0606060606060608E-002  0.29292929292929293        9.3342672695453710E-002
   6.0606060606060608E-002  0.30303030303030304        9.5281219631972211E-002
   6.0606060606060608E-002  0.31313131313131315        9.7126073060592080E-002
   6.0606060606060608E-002  0.32323232323232326        9.8877430089674700E-002
   6.0606060606060608E-002  0.33333333333333337       0.10053547923456130     
   6.0606060606060608E-002  0.34343434343434348       0.10210040022775393     
   6.0606060606060608E-002  0.35353535353535359       0.10357236383794013     
   6.0606060606060608E-002  0.36363636363636365       0.10495153169804333     
   6.0606060606060608E-002  0.37373737373737376       0.10623805614247217     
   6.0606060606060608E-002  0.38383838383838387       0.10743208005373268     
   6.0606060606060608E-002  0.39393939393939398       0.10853373671855779     
   6.0606060606060608E-002  0.40404040404040409       0.10954314969369870     
   6.0606060606060608E-002  0.41414141414141420       0.11046043268151393     
   6.0606060606060608E-002  0.42424242424242425       0.11128568941548056     
   6.0606060606060608E-002  0.43434343434343436       0.11201901355574347     
   6.0606060606060608E-002  0.44444444444444448       0.11266048859480744     
   6.0606060606060608E-002  0.45454545454545459       0.11321018777346738     
   6.0606060606060608E-002  0.46464646464646470       0.11366817400706100     
   6.0606060606060608E-002  0.47474747474747481       0.11403449982211838     
   6.0606060606060608E-002  0.48484848484848486       0.11430920730347228     
   6.0606060606060608E-002  0.49494949494949497       0.11449232805188225     
   6.0606060606060608E-002  0.50505050505050508       0.11458388315221529     
   6.0606060606060608E-002  0.51515151515151525       0.11458388315221531     
   6.0606060606060608E-002  0.52525252525252530       0.11449232805188224     
   6.0606060606060608E-002  0.53535353535353536       0.11430920730347227     
   6.0606060606060608E-002  0.54545454545454553       0.11403449982211836     
   6.0606060606060608E-002  0.55555555555555558       0.11366817400706097     
   6.0606060606060608E-002  0.56565656565656575       0.11321018777346736     
   6.0606060606060608E-002  0.57575757575757580       0.11266048859480743     
   6.0606060606060608E-002  0.58585858585858586       0.11201901355574345     
   6.0606060606060608E-002  0.59595959595959602       0.11128568941548056     
   6.0606060606060608E-002  0.60606060606060608       0.11046043268151390     
   6.0606060606060608E-002  0.61616161616161624       0.10954314969369866     
   6.0606060606060608E-002  0.62626262626262630       0.10853373671855776     
   6.0606060606060608E-002  0.63636363636363646       0.10743208005373267     
   6.0606060606060608E-002  0.64646464646464652       0.10623805614247217     
   6.0606060606060608E-002  0.65656565656565657       0.10495153169804332     
   6.0606060606060608E-002  0.66666666666666674       0.10357236383794011     
   6.0606060606060608E-002  0.67676767676767680       0.10210040022775388     
   6.0606060606060608E-002  0.68686868686868696       0.10053547923456127     
   6.0606060606060608E-002  0.69696969696969702        9.8877430089674687E-002
   6.0606060606060608E-002  0.70707070707070718        9.7126073060592080E-002
